,label,tweet
2996,1,"Well throwing up at 6:00 am is always fun :white_smiling_face:| 
"
2997,1,"2 1/2 hour nap then up for a ct scan at the hospital. perfect timing. 
"
2998,1,"It's nice to see continuity in our gender struggles. 
"
2999,0,"Sad to hear about @StuartScott passing. His family and friends are in my prayers today. #rip @espn
"
3000,0,"When I'm doing my hw at the same time with watching series. #1am #now #still  #finish #my #work! # http://t.co/4EQjloPwnX
"
3001,1,"The routine texting irks my nerves the most but I guess it's the thought that count  #needAnewRoutine
"
3002,0,"@MrJamesFortune I didn't know the severity of what you were charged with. I just read it on the Internet. Praying for you & your wife.
"
3003,1,"I have such a wonderful gf! 
"
3004,1,"Who ever thought moving in the middle of December would be so peaceful? 
"
3005,0,"Retweet @Singleoloy101 to have a book signing & screening in your area. http://t.co/zNVC7fpIFf http://t.co/cJzSivQSWx
"
3006,0,"Oh ffs my body clock is f'd #iwanttosleep
"
3007,1,"Sooo mad right now, great way to start my day 
"
3008,0,"I'm the guy for you Brooke Davis. #OneTreeHill this story is sad,thrilling and confusing. But I love it!:smiling_face_with_heart-shaped_eyes:
"
3009,1,"@joehaesche thanks for the wake up wrap and coffee this morning!! #CheapBastard 
"
3010,1,"Hehehehe ""@Trevoredgar86: @nealcol @LFC what a shame ""
"
3011,1," RT @TraSPN: Should be great watching Miami try to block Sweat and Featherstone off the edge next two years. Real fun stuff
"
3012,1,"@kradlum which would ALSO push rates up :) isn't this a fun game? 
"
3013,1,"Gareth's polar opposite is a chicken-loving vegetarian :face_with_tears_of_joy::hatching_chick:  #Bones @andjwest
"
3014,0,"Every wondered what's the Turkey's take on #Thanksgiving? http://t.co/8fTsTAoTa1 http://t.co/UrNbvuxYYN
"
3015,1,"I am extremely excited to know what Reza Aslan and CJ Werleman think about what happened in Pakistan #PeshawarAttack  
"
3016,1,"I'm getting excited about Mexico now. 
"
3017,0,"@TomBull114 are you looking at the wrong profile picture?
"
3018,0,"home alone aka turn on all the lights #scaredycat
"
3019,1,"@KimKardashian actually cropped out her daughter in this pic for a selfie :see-no-evil_monkey: #topmum  http://t.co/lfxHIlkZEV
"
3020,0,"@TheKaranPatel u might b d bigest fan of srk but i find u better actor than him sayng it just fr sayng but realy mean it#expression king
"
3021,1,"Friday morning lecture on blood :smiling_face_with_heart-shaped_eyes::smiling_face_with_heart-shaped_eyes::smiling_face_with_heart-shaped_eyes::smiling_face_with_heart-shaped_eyes::smiling_face_with_heart-shaped_eyes::smiling_face_with_heart-shaped_eyes: 
"
3022,1,".@doctoratlarge yeah. Tones are the most obvious things in tweets. 
"
3023,0,"http://t.co/qVxNOdpa3Z #TeenAnalCasting #Highway Highway 69 &#8211; Disturbed (Dedicated to a girl raped on 16/12/12)
"
3024,1,"@nypost I should sue my parents 
"
3025,1,"Great start to the morning  #flattire
"
3026,1,"Final projects ugh |Keeping me from being productive.| #butnotreally
"
3027,0,"""@myrcurial: @amz__123 Aaaaaamd what time is your bedtime? >better  tweet Dad at night from my house. I don't want to get in trouble!
"
3028,1,"Can't wait till my birthday 
"
3029,0,"Clovis Cartoon, Tuesday, December 09, 2014 http://t.co/iJMbPmOwVL #jamaicaobserverandroidapp via @JamaicaObserver. a real McCoy
"
3030,1,"Just now layin down to go to bed.|College is great guys. It doesn't stress you out or keep you up at night at all. Or make you cry. 
"
3031,0,"Pretty sure I just sat behind @sorensensci in the McDonald's drive through and peeked to see movie what was playing :face_with_tears_of_joy:
"
3032,0,"@SenRandPaul #ChrisChristy will  do well among republican voters.#JebBush, I think he could do well, democrats don't like him.
"
3033,1,"nights like tonight are the only reason I'm able to carry on to the weekend #SUCHAGOODWEEK 
"
3034,1,"wow I love how frizzy my hair gets 
"
3035,0,"@dbrauer #GoodMorning! @FromTheBarn @Jontevlin @plattMSP @mplsgilyard
"
3036,0,"Hate them roulettes me there heavy
"
3037,1,"@NESRetku Joke of the year congrats! #Kuivaa  :/
"
3038,1,"@gilester haven't you used the ""don't you know who I am"" line yet.... 
"
3039,1,"girls put so much effort in dressing nice for school..I'm over here in my oversized sweats and vans #maybetomorrow 
"
3040,1,"@TravisRodgers Christmas as an adult with broken family. Just awesome. Nothing like your stepsister with 9 kids.. 
"
3041,0,"It was so incredible to hear Justice Ginsburg speak today. She truly is an inspiration.
"
3042,0,"We need a #Democracy  #CoPocracy!!! #Police, #MorningJoe! #BlackLivesMatter #DemocracyMatters #Ferguson #EricGarner
"
3043,1,": When some police officers pursue ""daring"" villains the way abusers pursue frightened prey. #Police_officer=#Abuser #Villain=#Prey
"
3044,1,"Cool. 
"
3045,0,"#Putin #says #Russia #won't #be #intimidated #over #Crimea. http://t.co/UtmhPWgAtO via @reuters
"
3046,1,"Just received an email that I am the heir to the Nigerian Petroleum Corporation. I should immediately send them all my bank info. 
"
3047,1,"Race 5 at Sandown dogs tonight sponsored by ""Dandenong Budgie Club"" |Hope that's a joke.|Love a seat at that table  #nerds #getalife
"
3048,1,"i just loove when my guy friends give me thorough descriptions of their bowel movements...  #WHY #STOPTHIS
"
3049,1,"so I have pink eye. I'm sooo excited about it :/ 
"
3050,0,"@BanjoPla @bassem_masri .@SLMPD has warned @NewYorkFBI about Bassem.Heck, they might already know him! #Ferguson #NYC
"
3051,0,"Pulis turned down #NUFC cos he wants to spend a load of money on 30 year old journeymen. Parish wouldn't let him & neither would MA. #cpfc
"
3052,0,"Mary is not having that shit whatsoever. #done #shesdone :information_desk_person: http://t.co/WHFq8xtlGR
"
3053,1,"@SunderlandAFC @LFC great days there under Wilko. 
"
3054,1,"Friday hilarity: the CSO of #Sony just picked up a @TechTarget award for #security http://t.co/9mD7jwZ9fm  #SonyHack
"
3055,0,"@CBCHereandNow Whoa! I hope Dione Taylor got a standing ovation for that performance. Incredible voice.
"
3056,0,"They seemed to have found an alternative use for the bible #Hotel #NewYears  #Religious http://t.co/hOj8Sc5tw4
"
3057,0,"Dog for dinner anyone? #Cultivo #Letchworth not bringing my kid here again
"
3058,1,"@lorickson n the  is the promotions r by human n not by the religions. For strictly speaking all religions believe it is the right 1.
"
3059,0,"Drudgery personified #commuterprobs #northernline #tfl http://t.co/saDbKdqISx
"
3060,0,"Damn I lost a lot of followers, probs cuz I don't tweet much related to @ranceypants anymore
"
3061,0,"@di_mac1 Sorry butt 
"
3062,0,"Now gonna enjoy this day with my babies!!:victory_hand:️
"
3063,0,"I refuse to be weak... #workout #motivation #fitfam http://t.co/rk4iq1eOU7
"
3064,0,"@iHrithik |do 4 fans!|http://t.co/TVgJXJy9DH|SmartPhone APP PAYS you & YOUR FANS!!|See-http://t.co/AlppO5hIe5 |Go 2: https://t.co/3D4325qzyr
"
3065,1,"@karentraviss a ghostwriter? Shocked... 
"
3066,1,"http://t.co/nzK3dNmOAD Having sooo much fun in math :face_with_tears_of_joy: #math #class #drawing #music #eye #snowflake #flo... http://t.co/gEKOKAACXI
"
3067,0,"Confucius Motivational Quotes FREE ANDROID APP http://t.co/qJlC67VgbW
"
3068,1,"@y_al_yahya Doubt I was the first to block you. But you pretend good.  @Brainman365 @Waypoint5 @alcoolafiction @AtheistQ @Atheist_Eh
"
3069,1,"group message with bbc to start off my morning thanks Hannah :-) 
"
3070,0,"@wizkhalifa: Tried to spell beeyotch and iPhone made me spell Beyoncé. That's fire.
"
3071,0,"@jayduhhh_ find me one of those costumes for him and we will :face_savouring_delicious_food::face_with_tears_of_joy:
"
3072,0,"@AliceOfLaLaLand I was using 
"
3073,1,"Westbrook 16 points on 42 shots ok ok I see you working 
"
3074,1,"Hello indoor lung nice to see have to you back.  :runner::expressionless_face:
"
3075,1,"So you think anime is for kids... Tell me again how many times you have seen Frozen #anime #is  #for #kids #Frozen
"
3076,0,"#notcies #eu Moscovici quizzed on extra time for three EU countries to hit eurozone targets http://t.co/abMSD156Cl
"
3077,1,"So fucking excited to be the 5th wheel for another New Year's Eve!!!! Can't blame anybody but myself for being super picky re: men 
"
3078,1,"Going to the game tonight by myself sounds so fun 
"
3079,0,"@stuhirst well, people did ask where would have been without McCormack, and here we are
"
3080,1,"What is most important today is not family or health but rather NBA action. 
"
3081,1,"@twitterlessTROD has the best pickup lines 
"
3082,0,"@TMobileHelp Why does a iPhone purchased at full-price still need a mobile device unlock code to work internationally?  #uncarrier
"
3083,0,"hope  better#hope#tokyo by nic_kill http://t.co/siH8czvVGw http://t.co/6RDIxdNATI
"
3084,0,"Can I get an AMEN??! http://t.co/HQJ0hQLRrj
"
3085,1,"Final at 7am, I'm ready 
"
3086,1,"Wow writing 3 reviews on 3 concerts I didn't attend is exactly what I want to be doing right now instead of sleeping 
"
3087,1,"Ready for the tax final 
"
3088,1,"@TheSunShowbiz @ScottishSun Love her. please publicise her more. 
"
3089,0,"But of course #lucky13 #myloves #sundayfunday #lastsunday2014 http://t.co/XHjP5U11dK
"
3090,1,"@Johnny_Volk @ESPNNFL Hmmm, Next year we'll be saying, teams that moved from SD to LA.  
"
3091,1,"Lmao I may be drunk... But my level of maturity is at it's all time high lmfaoo. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: 
"
3092,0,"null (68! ) - How much do you know about periods? http://t.co/EVkS6rFVQh via @play_buzz
"
3093,1,"@kwelch31 Really? 
"
3094,1,""" ""@emptynetters: Penguins cancel morning skate, which was an optional, due to icy road conditions.""
"
3095,0,"@JustMyron Lol I hope that's a good kinda crazy
"
3096,0,"Christmas Day,Boxing Day and New years day off just isn't enough! So much to do for me & others this month  #enough #hours #in #the #day
"
3097,0,"Was swarmed by about 40 teenage girls as I walked in the mall...help. At least they were leaving right?!
"
3098,0,"And I used to hate coming to uni to do work lol
"
3099,0,"@mel78carey I hopefully won't be here anyway fingers crossed x
"
3100,0,"@SR_Duncan Someone described it to me as 'passing like a laxette through a budgie' but I can't remember who.
"
3101,1,"@Matthies2 Tx, i saw that. must be a great shot to defend oneself from a fierce attacking giraffe.  #HungerGames
"
3102,1,"@being_Akash_ nice to know that you give me so much importance. :)  :] @being_tiger_ n
"
3103,0,"Drinking an 925 IPA by @bdbrewingco @ Ground Control -- http://t.co/hEkaYsbQRI #photo
"
3104,1,"@knoxnews thats not weird at all 
"
3105,0,"I work in front of laptop for 8 hours a day and suffer terrible dry eye. #bloodshot  #eyerony
"
3106,0,"Bummer ending... But what a fun game and season. #Gophers
"
3107,0,"Dallas (-7) over Washington; New Orleans (-7) over Tampa Bay; Green Bay over Detroit (+9); Carolina (+2.5) over Atlanta.
"
3108,0,"@steviefriz83 @ddot42 @D_Murph72 @MurrayMurray8 @SeanBhoyCfc @LFCNev @nicsameva fuck it mite just warch eastenders 
"
3109,1,"I didn't know the story of Noah had transformers in it. Man the modern biblical tale killsssss it.  #whatarethelivingrockpeoplefor
"
3110,1,"@RyanSeacrest you could probably just call or text her that information. #allcelebritiesarefriends  
"
3111,1,"aw i love it when my boss schedules me to work the day that a storm comes to the bay area!!!!!!!!!!!!!!!!!!! :') 
"
3112,1,"@Codename_Nycea And here I though that a one programmer operation had the same money and power as EA. #TheMoreYouKnow 
"
3113,0,"@nfullers98 that's my Saturday night entertainment....
"
3114,1,"@Pallekenl 1/5th. Just like in the real world! 
"
3115,0,"On the other hand condolences to @mrsmkhitaryan and @AramushaHime for the draw....
"
3116,0,"@DeformedCircus I try to imagine. it's confusing.
"
3117,1,"@Expherience  haha or are a chainsaw murder, or a corrupt fortune 500 ceo, or a rapist, w.e makes you happy.  #hebetripping
"
3118,1,"There's nothing like almost rear-ending someone because they slam on brakes for no reason to get you alert and ready for an exam!! 
"
3119,0,"Going to my class #fuckyou important
"
3120,0,"7:52am (too damn early) in South Carolina.. What a shitty state to  be proud of
"
3121,0,"Believe In Boegarts. RT @zvsanders: The Red Sox must really believe in Xander Boegarts as a SS if they're going with a GB theme.
"
3122,1,"#13CABS apparently this guy only does city-airport. If not, swears & drives off. Even from a taxi rank #goodguy  http://t.co/xZ0bXMZIhD
"
3123,0,"@EZonelectronics @Vh1Supersonic |Yo boy! You guys are know to keep the party mood going. |#EzoneGoaDiaries. http://t.co/ovsi1cyLFr
"
3124,1,"supaaa sweet when you have finals in the AM and ya can't sleep. 
"
3125,0,"@eiafc wow :smiling_face_with_open_mouth_and_cold_sweat::smiling_face_with_open_mouth_and_cold_sweat::smiling_face_with_open_mouth_and_cold_sweat: are you mad babe:face_screaming_in_fear::face_screaming_in_fear:
"
3126,0,"@infowolf1 Did I really need to put a  hashtag? Oh dear!
"
3127,1,"Can't fck with you hoe an I'm sorry :open_hands_sign: :face_with_tears_of_joy:
"
3128,0,"@Wildsau gotta love how honest kids are. #saywhattheythink
"
3129,1,"@the_mullinator @JumaaneWilliams I'm sure it's largely ignored in practice. In NY you can't do any govt work if you have convicts 
"
3130,1,"@sunlorrie @ctv ??? #Liberal used in same sentence?? Unheard of!! Turn in your keyboard sir! 
"
3131,0,"Watch amazing race contestant talk juicy! https://t.co/mvDL7iOi8S
"
3132,0,"Kebabs ordered..|Snug on sofa watching shit tele with dad :two_hearts::purple_heart:
"
3133,0,"If I could kidnap my friend's new puppy Navi, I would do it in a heartbeat.
"
3134,0,"let it go #afraid#frozen http://t.co/QUcRVym5J7
"
3135,1,"@HistoricalPics but it has to be fake!! Where are all the stars?? 
"
3136,1,"love studying for anatomy :beating_heart: 
"
3137,0,"@TonyBrown03 @ParkzTheDon @bigedh456 if not your :fisted_hand_sign::fisted_hand_sign: box them up yeah :face_with_tears_of_joy::face_with_tears_of_joy:
"
3138,0,"> Knowledge itself doesn't mean a person is qualified to represent a religion if * his/her humanity (& sanity) is absent.
"
3139,0,"And the day started civilised #appointments#road trip #bestdayever #neverlaughed as much... Tks to... http://t.co/KPKeKmSJaJ
"
3140,0,"@Bobert8675 this made me think of you ""@TFLN: (330): I need vodka mixed w a bit of holy water right now""
"
3141,0,"http://t.co/RfwyHOMH2S #fOLLOW THE #MONEY #HOMEbiz NOT #mlm *** NOTE YOU CAN GET PAID FOR POSTING ON ... http://t.co/Dkr1MjdsTd
"
3142,1,"A chunk of my hair got stuck in the blow dryer and I had to cut it out... That's always fun..  :expressionless_face:
"
3143,1,"@JCCFCanada claims the man was peaceful, when he was violating HR of orientation.  making a free speech argument over an HR issue.
"
3144,1,"Can I ask why we didn't hv GEJ n PDP trending yesterday night  http://t.co/0oVx1ttwON
"
3145,1,"I love waking up and not being able to sleep anymore :) 
"
3146,0,"Hanging out with my niece all day :face_with_tears_of_joy::face_with_stuck-out_tongue_and_winking_eye: jokes
"
3147,0,"@cnsnews I've heard liberals defending bombing civilians along with terrorists w/o trial but still claim Enh Interrogations and Gitmo evil.
"
3148,1,"@COD_WATP he offered it but he made it sure the board refused double 16m in October, all in Rangers interest 
"
3149,0,"Today has been such a shitty day
"
3150,0,"@Gemheartbeat @MOOGLExox neither can I, I'm gonna have an ambulance pre-booked gorj:purple_heart::purple_heart::purple_heart:
"
3151,1,"Fell asleep @ 8:30pm, woke up at 12:00am. Can't get back to #sleep. I had almost forgotten about you #insomnia - welcome back. 
"
3152,0,"Thank you behh! Loveyou! :) @circeyaki #bestfriends #behh #beh #sweet #love #distance  #to #far... http://t.co/i4TZSWbKsz
"
3153,1,"Lights went off at my school so now we trying to learn with one emergency light on in the classroom how great! 
"
3154,1,"The  of the new JD gym bein right next to a Sayers ""sausage roll with  salad please"" :flushed_face:
"
3155,0,"Just bartered for a bottle of rum in best one, and got it down from £18 to £14. Happy Fucking New Year to me!!
"
3156,0,"#034i #100 #Glitter #Inside #Just #Lamp  #Of|Please RT: http://t.co/vqdSrYluKI http://t.co/FAJXkzU0FG
"
3157,1,"@a_RZuri16 yes mother as you wish
"
3158,0,"I'll just assume Rex Grossman is starting.
"
3159,1,"Is it ironic for a @selenagomez song to come on my #ipod after a @justinbieber song?!  #SelenaGomez #JustinBeiber
"
3160,0,"oh, and lets not forget this @RBRNetwork1 @HotNostrilsrFun @Graves9 @OrionSLU @directRhythm http://t.co/9LQkpAHsNj
"
3161,1,"Walking to school is so awesome 
"
3162,1,"love taking the subway alone at 2:40am 
"
3163,1,"@VTUK @shaunesden @LivingQWales @RightSurveyors |Ha ha! Christmas cat looks well impressed 
"
3164,0,"@LexiiRachelle: You were my cup of tea, but you were a total ass so I switched to coffee.:victory_hand:️ :face_with_tears_of_joy::person_raising_both_hands_in_celebration:
"
3165,0,"'#Do  #Fear #to #be #Eccentric #in #Opinion,  #for #Every #Opinion #now #Accepted #was #Once #Eccentric.' by Bertrand Russell
"
3166,0,"@InstinctFitness that's 4 steps. But I can dig it.
"
3167,0,"That moment when you want to break someones fingers:pouting_face::pouting_face::pouting_face::pouting_face::pouting_face:
"
3168,1,"You are so cool! 
"
3169,1,"Where's the Good Governance that we are ordered to celebrate on Dec 25th ??? #goodgovernanceday #Christmas 
"
3170,1,"Losing the keys to your car before your have to drive yourself to the airport to catch a flight is awesome. 
"
3171,1,"Online shopping with no credit card :white_smiling_face:  #Umm.. #JustBrowsing :white_smiling_face:
"
3172,0,"#Russia #says #new #U.S. #sanctions #may #hamper #dialogue on #Iran, Syria. http://t.co/L0IVDxHCmq via @reuters
"
3173,0,"@jodalatour @FoxNews GOP loves immigration. They don't like illegal border crossers, illegal Presidential action and ignoring Constitution.
"
3174,0,"Why the fuck is Twitter telling me to follow myself in following someone?! http://t.co/FC4GrBeFP5
"
3175,0,"Listen to Paranard  #my mix by polosweets #np on #SoundCloud https://t.co/pm9WKrWqZo
"
3176,0,"Pretty flipping cold outside there today I tell ya what
"
3177,0,"Fuck pure clothes though!!!  spoiled just blessed:flexed_biceps:
"
3178,0,"Time to look at my Golden Girls all nite:grinning_face_with_smiling_eyes:#love this show
"
3179,0,"@ErrolNazareth @TheDangelo How can you even keep up with all this great music?!
"
3180,0,"The #blackbrunchnyc hashtag got the racists goin up on a Sunday...:unamused_face:
"
3181,1,"@ttwentyman He's just trying to drive Suh's price up. 
"
3182,0,"Welp! Back to the drawing board :persevering_face:  #mua #sike  #eyeliner #fail #notforme #makeup #naturalgirl... http://t.co/u0xbdxWysd
"
3183,1,"Illinois just made it illegal to film cops? I guess that's a step in the right direction.  #wtf
"
3184,0,"This is what we called OTAK LETAK KAT LUTUT.|#melayu | http://t.co/wPCuJxXhtk
"
3185,1,"Just found out there are Etch A Sketch apps.  #oldschool #notoldschool
"
3186,0,"i'm 55 and i've believed for most of my life that God only created 1 race @Dolphin__Man @HarryThetech76 @TimOwensby @TheOldBreed1775
"
3187,0,"@AlTruda73 @TMJ4Steve But I never really check- so maybe this thing is wrong every week!
"
3188,0,"Ideology in a nutshell - the meaning of life in a sentence for every perspective. http://t.co/M6GIHxEHe8
"
3189,0,"@TheBodyShopUK fine atm is they Glazed Apple shower gel and perfume it smells amazing!
"
3190,0,"@TaylorLynn0022 |Ew you really did it?
"
3191,0,"I DON'T WANT TO SEE A REMAKE OF MY FAVORITE MOVIE.... OLDBOY WAS A PERFECT FILM.
"
3192,1,"Today is a fabulous day  #Work #Ugggh
"
3193,1,"@NickMeisl his song Angel of Death is a good one. It has lyrics bashing the Vatican 
"
3194,1,"Remember Black Friday was a bust....
"
3195,0,"@MCF72 I thought it funny ;p
"
3196,1,"The shadowy Investigatory Powers Tribunal says tapping of major Internet cables OK. That's alright then.  https://t.co/frmXlojrLE
"
3197,1,"@darrenrovell Is Jameis Winston getting paid for this photo or is #5 coincidence? 
"
3198,1,"@KevinStryker What do you know about #iubb?  Tom Crean is a coaching genius !
"
3199,0,"@JonathanTopaz @politico Good points, but Republican party can be just as fractured. Together that makes for a disenchanted electorate.
"
3200,0,"Greek salad and I are lovers. That is all.
"
3201,0,"Follow> @idealmusicmgt and get your FREE DEMO of their industry buzzing app seen at http://t.co/5GKFlBKr40
"
3202,0,"On page 169 of 251 of Harry Potter and the Chamber of Secrets, by J.K. Rowling http://t.co/y5UJWrGZAM
"
3203,0,"the silence tastes like wet flowers wet dead dying flowers. Flowers without life, fallen pieces of silence.
"
3204,0,"2 a.m., just went to bed  #Twitter #Sleepy #2am http://t.co/49XwyrlADo
"
3205,1,"Don't you love when guys try to give you their number? Keyword TRIED.  #backupoff
"
3206,1,"7 am. Pilates Now I get to go home and get ready for work! AMAZING! 
"
3207,0,"it's beginning to look a lot like Christmas :christmas_tree::father_christmas: #office #tinsel #christmassy #happy  #long #now... http://t.co/VXcVFCKdjY
"
3208,0,"#BBC #News -- #China -- #Shanghai #crush: #Xi #Jinping #orders #new #year #investigation. http://t.co/wD1X4FC4Y1
"
3209,1,"A design firm's holiday card skewers corporate jargon.  Hand biting mouth? #jargon #design |http://t.co/CXpE2DWL4J
"
3210,0,"@FoxNews Just put it in first gear and they will move. Liberals won't ever give their life for a cause. They will just destroy yours.
"
3211,0,"@knotaprettygirl man, there is too much  in this tweet.
"
3212,0,"@jasonmatheson @jamieyuccas see you in Burnsville at 5pm!
"
3213,0,"@georgenickss happy birthday young one, have a gooden lad!x
"
3214,0,"@GodIsAliveNRock @ao_LangsHughes The Greatest Unsolved Mystery = God!
"
3215,1,"Yellow Pages are all you need. Phone books are the future. #truth #reallynotreally  http://t.co/7IVCcRPO6J
"
3216,1,"@LOLGOP Fox News criticizing poor journalism regarding the UVA incident is hilarious 
"
3217,0,"Buddhism Chant (kids) https://t.co/prrr8wRhoL #Music #Education
"
3218,0,"@CNBLUEPERU #skill support compyuter system<<what is your idea<> robotway
"
3219,1,"We spend our childhood in a hurry to grow up and when we grow up we want to retain our childlike nature! #justsaying  #lifegoals #kids
"
3220,0,"I got ready and then got to school and parked in less than 12 minutes! #miracle
"
3221,1,"@ipathak25 @BJPDelhiState good step by BjP goons 
"
3222,1,"@mrjohner @cebsilver We can vote Republican! Their Civil rights record and their ability to empathize is amazing. .
"
3223,1,"I wonder what Professor Iaukea has to say about the new Disney Princess...? :unamused_face: 
"
3224,0,"#MerryChristmas to each and every one of you lovely lot! #PeaceOnEarth X
"
3225,0,"@abby_zeigler @BabyAnimalPics @Splain_it_to_me @mestudmuffin tweeted this at me yesterday
"
3226,1,"@YahooNews the police turned it violent. (-_-) I so LOVE the truth in headlines!! (-_-) 
"
3227,0,"@injuryexpert If I can make it out there, I'd love to have a beer (or ten) and talk baseball. You're a good dude.
"
3228,1,"I am 100% sure that the cereal box I just decorated is an accurate representation of how well I know the book. 
"
3229,1,"Can hear the trainees watching a training DVD while I'm on my break. Sounds fun :p 
"
3230,1,"Yet another angry #Bluehand moron blocks me after just one tweet :-p https://t.co/sdK34lzWrd 
"
3231,0,"@Bmatcham94 What's with the ridiculous hashtagging? #massive #twat
"
3232,1,"Storm coming! #todayimloving  http://t.co/hsNULfHz8f
"
3233,1,"@JaneIsaacAuthor Oh, will keep fingers crossed for you. Sometimes the worse they are, quicker they go #HandyMedicalFact 
"
3234,1,"I'm so glad that Jonathan Stewart had to have, his best game in 5 yrs against me in fantasy fb playoffs.....  #imout
"
3235,1,"For some reason I feel the classiest when I'm wearing $3 fake pearl necklaces. ? Lol
"
3236,0,"Had to take a #PatioPics - snow falling still. This was totally clear when I went to sleep. #WCCO http://t.co/uRTI8PuZQZ
"
3237,0,"@TorontoPost of course not! Carding? What carding?
"
3238,0,"More than word just in this selfie .. The Egyptian legends. |#BestSelfie2014 | http://t.co/p2GgKDT8Vi
"
3239,1,"Ohhh the joy of getting pulled over :green_heart:  http://t.co/13fB4tnEi4
"
3240,1,"Gotta love when you shake someone's hand and they shiver... It's official, I have death hands and it is now winter! #coldhandswarmheart 
"
3241,0,"@fredwimpy Can U Help?||More conservatives needed on #TSU + get paid 4 posting stuff like this!||YOU CAN $ TOO! go to http://t.co/JUmMWi0AyT
"
3242,1,"Thank God that the wait for an appointment is only until February. 
"
3243,1,"@artistandsocial @gspyrou WHAT $2 for an app, OUTRAGIOUS ;) 
"
3244,1,"How in the world will I start my day once Kaitlyn gets tired of #Frozen?   #Idontwanttobuildasnowman #mommyproblems #mommylife
"
3245,0,"@Vanetbbi robert is handsome| ugly|#RDJ I love you|#你就算5隔格我都知你讲me ga|#BTW tomtom I love u too
"
3246,0,"The fact an officer would threaten to throw a mother in a squad car lamenting over her dying child's wicked/absurd! http://t.co/ORcpnnjZfx
"
3247,0,"@JakePlank24 do you not work at the dirty bird no more?
"
3248,1,"@ABitOfBlossom @DVATW @LBC For having union representation for decades, teachers' pay still sucks and is shorted by dues. 
"
3249,0,"And here we gooooo.....LOL #calledit #bandwagon #Houseisafeeling #EDUCATE yourself kids https://t.co/HP0JtlpfYQ http://t.co/rGkVlsM9JN
"
3250,0,"been about you and I'm still about you
"
3251,0,"Wondering weather to have a few drinks tonight or not :father_christmas::wrapped_present::wrapped_present::christmas_tree:
"
3252,1,"Going to watch a movie about murder. Merry christmas ;) 
"
3253,1,"And after being up for over 24 hours I'm finally getting some freaking sleep.. #HappyHolidays  #AlwaysWorking
"
3254,1,"Obviously my day is going to go fantastically well 
"
3255,1,"@TonyGrossi there is no way you could mean that. no track record whatsoever 
"
3256,1,"Casual stroll with lauralobaugh   Rochester  #FunInTheSun @ Key West Islands - Florida (U.S.A.) http://t.co/G24gAzZib1
"
3257,0,"Coffee and prioritizing the mess that is me; trying to be #grown but clearly I am 
"
3258,0,"LOL actually all 3 are, but i use 1 just for email @TimOwensby @RBRNetwork1 @Dolphin__Man @TheOldBreed1775 @real_smart_guy3
"
3259,0,"Christmas is less than a week away wtaf
"
3260,1,"Making a pair of lungs out of all the tobacco boxes I've collected for my sculpture project  http://t.co/giQMuIzgvE
"
3261,0,"@SocialNetNanny @jamieyuccas but $7 at a big guy like sephora or Jcpenny is killer!
"
3262,0,"Q: What is slower than Pakistan batting?|A: PTCL Evo #pakvnz
"
3263,0,"I've completed Day 3 of the 30 Day Ab Challenge workout. Join me and download the app at http://t.co/hHAo6MR8v3.
"
3264,1,"soon, stop, wtf, and omg are deff my fav things to hear :face_with_tears_of_joy: 
"
3265,0,"@TopspinMonkeys Merry Christmas to all at topspin monkeys! Hope you have great holidays and are ready to train for the New Years! X
"
3266,0,"How much more stupid can people get..? http://t.co/3ucNqeRUdS
"
3267,0,"Difficult And Happy in life should be enjoyed. Because Life Comes Just Once. So He Went. So He Will Not Be Back. || so ez
"
3268,0,"What a difference 4 years makes #bestfriends  #changed #one #bit @lauratownx http://t.co/slHNHmNoxH
"
3269,0,":face_with_tears_of_joy::face_with_tears_of_joy: I'll let you and BB know how I get on xx
"
3270,0,"@afterglide definitely consult a tax professional on that one.
"
3271,0,"Free Dating and Relationships Books #freebiebookdownload http://t.co/qcVGJ0mIFn #GreenLiving
"
3272,1,"#Fact: #StarTrek adult onesie meets clothing requirements 4 Walmart employee. Just put on yr vest & a smile.  http://t.co/2RhG2iJjNB
"
3273,0,"@ja3 depends who you mean by ""you"" cause everyone is different
"
3274,1,"today is just starting out fabulous 
"
3275,0,"Who wanna hit the slopes? http://t.co/thjIfVDMIA
"
3276,0,"Be Blessed friends. Merry Christmas to all!
"
3277,0,"A colleague just told me that her uncle was duped in acid by Saddam Hussein's thugs.  your usual office banter
"
3278,0,"Kiwi Heineken? - Drinking a Steinlager Pure by New Zealand Breweries Limited @ Raglan Golf Club -- http://t.co/SUz3FBfxlK #photo
"
3279,0,"It's funny to think that there are literally books out there for whatever you want to do in life (be a... http://t.co/0lXFKhvSZM
"
3280,1,"This is a great time for me not to be feeling well...  :unamused_face:
"
3281,1,"@jenditchburn because it's much more important to unilaterally remove restrictions on oil and gas sector. 
"
3282,0,"I have so much to do before tomorrow so I think maybe I'll take a nap?
"
3283,0,"@jimrome Product of Aaron Rodgers. Eric Decker was pretty good last year too. It's situational. When Jordy cashes in, he'll be a non-factor.
"
3284,1,"How did I miss that there was a Taken2? 
"
3285,1,"What a pleasant way for Minneapolis' most prestigious publication to describe its female audience.  http://t.co/5Gxuq6WDJk
"
